,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,KEGG_Pathway,KEGG_Pathway_Name,contrast,strain
0,prerank,ko00630,0.7831750134157667,2.5238550541484153,0.0,0.0,0.0,15/33,8.37%,ko:K07248;ko:K01433;ko:K11472;ko:K00104;ko:K01638;ko:K00600;ko:K11473;ko:K01637;ko:K00123;ko:K00127;ko:K01915;ko:K00124;ko:K19268;ko:K03781;ko:K00626,ko00630,Glyoxylate and dicarboxylate metabolism,1_vs_0,Pseudomonas1
1,prerank,ko00280,0.82726259786066,2.376191421656653,0.0,0.0,0.0,16/20,14.60%,ko:K01969;ko:K00249;ko:K00140;ko:K00253;ko:K00020;ko:K00263;ko:K13766;ko:K00128;ko:K01782;ko:K01692;ko:K00626;ko:K01640;ko:K00248;ko:K01968;ko:K01028;ko:K01029,ko00280,"Valine, leucine and isoleucine degradation",1_vs_0,Pseudomonas1
2,prerank,ko01120,0.5057808849305969,2.188452003292069,0.0,0.0,0.0,63/199,14.91%,ko:K00148;ko:K00114;ko:K07248;ko:K02510;ko:K11472;ko:K00104;ko:K01638;ko:K12661;ko:K00600;ko:K00074;ko:K00140;ko:K11473;ko:K07046;ko:K18333;ko:K01607;ko:K01477;ko:K01637;ko:K00123;ko:K00031;ko:K03335;ko:K01785;ko:K03338;ko:K00127;ko:K01915;ko:K00124;ko:K00010;ko:K00128;ko:K03336;ko:K00615;ko:K01782;ko:K00448;ko:K01692;ko:K19268;ko:K01857;ko:K03862;ko:K01061;ko:K14974;ko:K00121;ko:K01053;ko:K00641;ko:K00626;ko:K00137;ko:K03778;ko:K03337;ko:K15634;ko:K13483;ko:K13979;ko:K01501;ko:K01640;ko:K19745;ko:K00248;ko:K01032;ko:K01799;ko:K01070;ko:K18030;ko:K00135;ko:K05549;ko:K01960;ko:K00449;ko:K11178;ko:K01430;ko:K00362;ko:K01457,ko01120,Microbial metabolism in diverse environments,1_vs_0,Pseudomonas1
3,prerank,ko00362,0.7477291051354562,2.031862213193543,0.0,0.00150233696861785,0.005,11/16,15.43%,ko:K00074;ko:K01607;ko:K01782;ko:K00448;ko:K01692;ko:K01857;ko:K00626;ko:K01032;ko:K05549;ko:K00449;ko:K01055,ko00362,Benzoate degradation,1_vs_0,Pseudomonas1
4,prerank,ko00040,0.7985850677863963,1.9885956813872039,0.0,0.0036056087246828404,0.015,7/12,10.39%,ko:K01805;ko:K01685;ko:K14259;ko:K00008;ko:K13877;ko:K14274;ko:K01686,ko00040,Pentose and glucuronate interconversions,1_vs_0,Pseudomonas1
5,prerank,ko00260,0.5879683148997118,1.9593743816372942,0.0,0.00540841308702426,0.026,14/40,11.40%,ko:K21833;ko:K00302;ko:K00304;ko:K01752;ko:K00303;ko:K00600;ko:K00305;ko:K21834;ko:K00479;ko:K21832;ko:K00130;ko:K15634;ko:K00108;ko:K01754,ko00260,"Glycine, serine and threonine metabolism",1_vs_0,Pseudomonas1
6,prerank,ko05022,0.8792915865846901,1.9217068651204638,0.0,0.007211217449365681,0.047,6/7,11.73%,ko:K08738;ko:K00413;ko:K00412;ko:K03781;ko:K04565;ko:K00411,ko05022,Pathways of neurodegeneration - multiple diseases,1_vs_0,Pseudomonas1
7,prerank,ko05014,0.8792915865846901,1.9217068651204638,0.0,0.007211217449365681,0.047,6/7,11.73%,ko:K08738;ko:K00413;ko:K00412;ko:K03781;ko:K04565;ko:K00411,ko05014,Amyotrophic lateral sclerosis,1_vs_0,Pseudomonas1
8,prerank,ko00562,0.8584104847496667,1.9111653240771747,0.0,0.007344758513242822,0.054,6/8,9.38%,ko:K00140;ko:K03335;ko:K03338;ko:K00010;ko:K03336;ko:K03337,ko00562,Inositol phosphate metabolism,1_vs_0,Pseudomonas1
9,prerank,ko00071,0.7555468352565444,1.907943925078007,0.0,0.00661028266191854,0.054,8/12,11.18%,ko:K00249;ko:K00128;ko:K01782;ko:K01692;ko:K00121;ko:K00626;ko:K01897;ko:K00248,ko00071,Fatty acid degradation,1_vs_0,Pseudomonas1
10,prerank,ko01220,0.793598983383729,1.8938588709248632,0.0018726591760299626,0.007320478319810615,0.064,9/11,19.31%,ko:K01607;ko:K00448;ko:K01857;ko:K00121;ko:K01053;ko:K05549;ko:K00449;ko:K01055;ko:K03381,ko01220,Degradation of aromatic compounds,1_vs_0,Pseudomonas1
11,prerank,ko00053,0.8145596609535358,1.8919484421140156,0.0,0.006810594257734253,0.065,8/10,11.64%,ko:K14259;ko:K01707;ko:K00128;ko:K13877;ko:K01708;ko:K01053;ko:K01706;ko:K18981,ko00053,Ascorbate and aldarate metabolism,1_vs_0,Pseudomonas1
12,prerank,ko02020,0.4618696719009881,1.8767726071349888,0.0,0.007581023472410075,0.077,28/116,12.34%,ko:K02651;ko:K11690;ko:K11689;ko:K01991;ko:K11688;ko:K08738;ko:K12510;ko:K00405;ko:K02279;ko:K02283;ko:K01915;ko:K07684;ko:K00413;ko:K00404;ko:K02040;ko:K02282;ko:K18093;ko:K00412;ko:K02280;ko:K00626;ko:K00406;ko:K12511;ko:K03406;ko:K02556;ko:K00425;ko:K00411;ko:K07660;ko:K03563,ko02020,Two-component system,1_vs_0,Pseudomonas1
13,prerank,ko05016,0.8303128714951133,1.8145778248604805,0.0021141649048625794,0.015710152300403804,0.166,5/7,11.73%,ko:K08738;ko:K00413;ko:K00412;ko:K04565;ko:K00411,ko05016,Huntington disease,1_vs_0,Pseudomonas1
14,prerank,ko00380,0.6826152249182407,1.8070634246897226,0.005474452554744526,0.01634542621856221,0.182,7/14,10.24%,ko:K03782;ko:K00128;ko:K01782;ko:K01692;ko:K03781;ko:K00626;ko:K01501,ko00380,Tryptophan metabolism,1_vs_0,Pseudomonas1
15,prerank,ko00650,0.632223202890736,1.801940114466946,0.0,0.01645058980636546,0.193,12/20,17.08%,ko:K00074;ko:K01782;ko:K01692;ko:K00626;ko:K01640;ko:K00248;ko:K01028;ko:K01799;ko:K00135;ko:K01029;ko:K07246;ko:K03821,ko00650,Butanoate metabolism,1_vs_0,Pseudomonas1
16,prerank,ko05020,0.884026927784578,1.7864612377287268,0.0021413276231263384,0.017886647202838404,0.215,5/5,11.73%,ko:K08738;ko:K00413;ko:K00412;ko:K04565;ko:K00411,ko05020,Prion disease,1_vs_0,Pseudomonas1
17,prerank,ko01200,0.4626712146974376,1.7820085191257633,0.0,0.018094814155352773,0.227,21/88,11.40%,ko:K00148;ko:K01638;ko:K01752;ko:K00600;ko:K00074;ko:K00140;ko:K01637;ko:K00123;ko:K00031;ko:K00127;ko:K00124;ko:K00615;ko:K01782;ko:K19268;ko:K03781;ko:K00121;ko:K01053;ko:K00626;ko:K15634;ko:K00248;ko:K01754,ko01200,Carbon metabolism,1_vs_0,Pseudomonas1
18,prerank,ko00680,0.6032523854238584,1.7538064883012674,0.008771929824561403,0.023468084857146205,0.302,7/21,9.65%,ko:K00148;ko:K00600;ko:K00123;ko:K00127;ko:K00124;ko:K00121;ko:K15634,ko00680,Methane metabolism,1_vs_0,Pseudomonas1
19,prerank,ko02010,0.4513318797185138,1.7515427608629697,0.0,0.022835521922991323,0.307,38/97,18.55%,ko:K02002;ko:K17321;ko:K17325;ko:K17322;ko:K17324;ko:K02001;ko:K02000;ko:K17323;ko:K10543;ko:K17215;ko:K01999;ko:K02040;ko:K15553;ko:K11963;ko:K10544;ko:K11069;ko:K01995;ko:K11959;ko:K10537;ko:K10440;ko:K10227;ko:K17214;ko:K01998;ko:K15552;ko:K11071;ko:K10441;ko:K01996;ko:K11073;ko:K10439;ko:K09969;ko:K11075;ko:K11074;ko:K11076;ko:K01997;ko:K09808;ko:K09815;ko:K13894;ko:K13895,ko02010,ABC transporters,1_vs_0,Pseudomonas1
20,prerank,ko05208,0.8045385959875941,1.7404446168937355,0.003976143141153081,0.024380782804998252,0.332,6/7,14.73%,ko:K00413;ko:K00412;ko:K03781;ko:K04565;ko:K00411;ko:K00799,ko05208,Chemical carcinogenesis - reactive oxygen species,1_vs_0,Pseudomonas1
21,prerank,ko02040,0.5203851172761463,1.7399528228421632,0.008103727714748784,0.023381826275215994,0.333,26/41,27.62%,ko:K02556;ko:K02415;ko:K02400;ko:K02412;ko:K02391;ko:K02394;ko:K02414;ko:K02407;ko:K02408;ko:K02419;ko:K02416;ko:K02392;ko:K02417;ko:K02418;ko:K02389;ko:K02396;ko:K02410;ko:K02401;ko:K02413;ko:K02557;ko:K02409;ko:K02395;ko:K21218;ko:K02398;ko:K02405;ko:K02390,ko02040,Flagellar assembly,1_vs_0,Pseudomonas1
22,prerank,ko00310,0.7297283357739653,1.733577564947078,0.011450381679389313,0.023776115503343364,0.35,7/10,18.42%,ko:K00128;ko:K01782;ko:K01692;ko:K00626;ko:K00137;ko:K00135;ko:K13609,ko00310,Lysine degradation,1_vs_0,Pseudomonas1
23,prerank,ko00410,0.7847520215766774,1.724521916279827,0.001949317738791423,0.02498887157801024,0.371,6/8,11.18%,ko:K00140;ko:K00128;ko:K01782;ko:K01692;ko:K00137;ko:K00248,ko00410,beta-Alanine metabolism,1_vs_0,Pseudomonas1
24,prerank,ko05010,0.8517308565046942,1.6953626522095397,0.004338394793926247,0.03206588025817939,0.452,4/5,11.73%,ko:K08738;ko:K00413;ko:K00412;ko:K00411,ko05010,Alzheimer disease,1_vs_0,Pseudomonas1
25,prerank,ko02030,0.6079182975074744,1.6511953416760676,0.01858736059479554,0.04775120272560736,0.596,13/16,30.09%,ko:K03406;ko:K02556;ko:K10439;ko:K03408;ko:K02416;ko:K02417;ko:K03412;ko:K02410;ko:K02557;ko:K03415;ko:K03776;ko:K03407;ko:K00575,ko02030,Bacterial chemotaxis,1_vs_0,Pseudomonas1
